Time,Var1,Var2
247.5000,-1.1447,-0.1447
247.6000,-1.1447,-0.1447
247.7000,-1.1447,-0.1447
247.8000,-1.1447,-0.1447
247.9000,-1.1447,-0.1447
248.0000,-1.1447,-0.1447
248.1000,-1.1447,-0.1447
248.2000,-1.1447,-0.1447
248.3000,-1.1447,-0.1447
248.4000,-1.1447,-0.1447
248.5000,-1.1447,-0.1447
248.6000,-1.1447,-0.1447
248.7000,-1.1447,-0.1447
248.8000,-1.1447,-0.1447
248.9000,-1.1447,-0.1447
249.0000,-1.1447,-0.1447
249.1000,-1.1447,-0.1447
249.2000,-1.1447,-0.1447
249.3000,-1.1447,-0.1447
249.4000,-1.1447,-0.1447
249.5000,-1.1447,-0.1447
249.6000,-1.1447,-0.1447
249.7000,-1.1447,-0.1447
249.8000,-1.1447,-0.1447
249.9000,-1.1447,-0.1447
250.0000,-1.1447,-0.1447
250.1000,-1.1447,-0.1447
250.2000,-1.1447,-0.1447
250.3000,-1.1447,-0.1447
250.4000,-1.1447,-0.1447
250.5000,-1.1447,-0.1447
250.6000,-1.1447,-0.1447
250.7000,-1.1447,-0.1447
250.8000,-1.1447,-0.1447
250.9000,-1.1447,-0.1447
251.0000,-1.1447,-0.1447
251.1000,-1.1447,-0.1447
251.2000,-1.1447,-0.1447
251.3000,-1.1447,-0.1447
251.4000,-1.1447,-0.1447
251.5000,-1.1447,-0.1447
251.6000,-1.1447,-0.1447
251.7000,-1.1447,-0.1447
251.8000,-1.1447,-0.1447
251.9000,-1.1447,-0.1447
252.0000,-1.1447,-0.1447
252.1000,-1.1447,-0.1447
252.2000,-1.1447,-0.1447
252.3000,-1.1447,-0.1447
252.4000,-1.1447,-0.1447
252.5000,-1.1447,-0.1447
252.6000,-1.1447,-0.1447
252.7000,-1.1447,-0.1447
252.8000,-1.1447,-0.1447
252.9000,-1.1447,-0.1447
253.0000,-1.1447,-0.1447
253.1000,-1.1447,-0.1447
253.2000,-1.1447,-0.1447
253.3000,-1.1447,-0.1447
253.4000,-1.1447,-0.1447
253.5000,-1.1447,-0.1447
253.6000,-1.1447,-0.1447
253.7000,-1.1447,-0.1447
253.8000,-1.1447,-0.1447
253.9000,-1.1447,-0.1447
254.0000,-1.1447,-0.1447
254.1000,-1.1447,-0.1447
254.2000,-1.1447,-0.1447
254.3000,-1.1447,-0.1447
254.4000,-1.1447,-0.1447
254.5000,-1.1447,-0.1447
254.6000,-1.1447,-0.1447
254.7000,-1.1447,-0.1447
254.8000,-1.1447,-0.1447
254.9000,-1.1447,-0.1447
255.0000,-1.1447,-0.1447
255.1000,-1.1447,-0.1447
255.2000,-1.1447,-0.1447
255.3000,-1.1447,-0.1447
255.4000,-1.1447,-0.1447
255.5000,-1.1447,-0.1447
255.6000,-1.1447,-0.1447
255.7000,-1.1447,-0.1447
255.8000,-1.1447,-0.1447
255.9000,-1.1447,-0.1447
256.0000,-1.1447,-0.1447
256.1000,-1.1447,-0.1447
256.2000,-1.1447,-0.1447
256.3000,-1.1447,-0.1447
256.4000,-1.1447,-0.1447
256.5000,-1.1447,-0.1447
256.6000,-1.1447,-0.1447
256.7000,-1.1447,-0.1447
256.8000,-1.1447,-0.1447
256.9000,-1.1447,-0.1447
257.0000,-1.1447,-0.1447
257.1000,-1.1447,-0.1447
257.2000,-1.1447,-0.1447
257.3000,-1.1447,-0.1447
257.4000,-1.1447,-0.1447
257.5000,-1.1447,-0.1447
257.6000,-1.1447,-0.1447
257.7000,-1.1447,-0.1447
257.8000,-1.1447,-0.1447
257.9000,-1.1447,-0.1447
258.0000,-1.1447,-0.1447
258.1000,-1.1447,-0.1447
258.2000,-1.1447,-0.1447
258.3000,-1.1447,-0.1447
258.4000,-1.1447,-0.1447
258.5000,-1.1447,-0.1447
258.6000,-1.1447,-0.1447
258.7000,-1.1447,-0.1447
258.8000,-1.1447,-0.1447
258.9000,-1.1447,-0.1447
259.0000,-1.1447,-0.1447
259.1000,-1.1447,-0.1447
259.2000,-1.1447,-0.1447
259.3000,-1.1447,-0.1447
259.4000,-1.1447,-0.1447
259.5000,-1.1447,-0.1447
259.6000,-1.1447,-0.1447
259.7000,-1.1447,-0.1447
259.8000,-1.1447,-0.1447
259.9000,-1.1447,-0.1447
260.0000,-1.1447,-0.1447
260.1000,-1.1447,-0.1447
260.2000,-1.1447,-0.1447
260.3000,-1.1447,-0.1447
260.4000,-1.1447,-0.1447
260.5000,-1.1447,-0.1447
260.6000,-1.1447,-0.1447
260.7000,-1.1447,-0.1447
260.8000,-1.1447,-0.1447
260.9000,-1.1447,-0.1447
261.0000,-1.1447,-0.1447
261.1000,-1.1447,-0.1447
261.2000,-1.1447,-0.1447
261.3000,-1.1447,-0.1447
261.4000,-1.1447,-0.1447
261.5000,-1.1447,-0.1447
261.6000,-1.1447,-0.1447
261.7000,-1.1447,-0.1447
261.8000,-1.1447,-0.1447
261.9000,-1.1447,-0.1447
262.0000,-1.1447,-0.1447
262.1000,-1.1447,-0.1447
262.2000,-1.1447,-0.1447
262.3000,-1.1447,-0.1447
262.4000,-1.1447,-0.1447
262.5000,-1.1447,-0.1447
262.6000,-1.1447,-0.1447
262.7000,-1.1447,-0.1447
262.8000,-1.1447,-0.1447
262.9000,-1.1447,-0.1447
263.0000,-1.1447,-0.1447
263.1000,-1.1447,-0.1447
263.2000,-1.1447,-0.1447
263.3000,-1.1447,-0.1447
263.4000,-1.1447,-0.1447
263.5000,-1.1447,-0.1447
263.6000,-1.1447,-0.1447
263.7000,-1.1447,-0.1447
263.8000,-1.1447,-0.1447
263.9000,-1.1447,-0.1447
264.0000,-1.1447,-0.1447
264.1000,-1.1447,-0.1447
264.2000,-1.1447,-0.1447
264.3000,-1.1447,-0.1447
264.4000,-1.1447,-0.1447
264.5000,-1.1447,-0.1447
264.6000,-1.1447,-0.1447
264.7000,-1.1447,-0.1447
264.8000,-1.1447,-0.1447
264.9000,-1.1447,-0.1447
265.0000,-1.1447,-0.1447
265.1000,-1.1447,-0.1447
265.2000,-1.1447,-0.1447
265.3000,-1.1447,-0.1447
265.4000,-1.1447,-0.1447
265.5000,-1.1447,-0.1447
265.6000,-1.1447,-0.1447
265.7000,-1.1447,-0.1447
265.8000,-1.1447,-0.1447
265.9000,-1.1447,-0.1447
266.0000,-1.1447,-0.1447
266.1000,-1.1447,-0.1447
266.2000,-1.1447,-0.1447
266.3000,-1.1447,-0.1447
266.4000,-1.1447,-0.1447
266.5000,-1.1447,-0.1447
266.6000,-1.1447,-0.1447
266.7000,-1.1447,-0.1447
266.8000,-1.1447,-0.1447
266.9000,-1.1447,-0.1447
267.0000,-1.1447,-0.1447
267.1000,-1.1447,-0.1447
267.2000,-1.1447,-0.1447
267.3000,-1.1447,-0.1447
267.4000,-1.1447,-0.1447
267.5000,-1.1447,-0.1447
267.6000,-1.1447,-0.1447
267.7000,-1.1447,-0.1447
267.8000,-1.1447,-0.1447
267.9000,-1.1447,-0.1447
268.0000,-1.1447,-0.1447
268.1000,-1.1447,-0.1447
268.2000,-1.1447,-0.1447
268.3000,-1.1447,-0.1447
268.4000,-1.1447,-0.1447
268.5000,-1.1447,-0.1447
268.6000,-1.1447,-0.1447
268.7000,-1.1447,-0.1447
268.8000,-1.1447,-0.1447
268.9000,-1.1447,-0.1447
269.0000,-1.1447,-0.1447
269.1000,-1.1447,-0.1447
269.2000,-1.1447,-0.1447
269.3000,-1.1447,-0.1447
269.4000,-1.1447,-0.1447
269.5000,-1.1447,-0.1447
269.6000,-1.1447,-0.1447
269.7000,-1.1447,-0.1447
269.8000,-1.1447,-0.1447
269.9000,-1.1447,-0.1447
270.0000,-1.1447,-0.1447
270.1000,-1.1447,-0.1447
270.2000,-1.1447,-0.1447
270.3000,-1.1447,-0.1447
270.4000,-1.1447,-0.1447
270.5000,-1.1447,-0.1447
270.6000,-1.1447,-0.1447
270.7000,-1.1447,-0.1447
270.8000,-1.1447,-0.1447
270.9000,-1.1447,-0.1447
271.0000,-1.1447,-0.1447
271.1000,-1.1447,-0.1447
271.2000,-1.1447,-0.1447
271.3000,-1.1447,-0.1447
271.4000,-1.1447,-0.1447
271.5000,-1.1447,-0.1447
271.6000,-1.1447,-0.1447
271.7000,-1.1447,-0.1447
271.8000,-1.1447,-0.1447
271.9000,-1.1447,-0.1447
272.0000,-1.1447,-0.1447
272.1000,-1.1447,-0.1447
272.2000,-1.1447,-0.1447
272.3000,-1.1447,-0.1447
272.4000,-1.1447,-0.1447
272.5000,-1.1447,-0.1447
272.6000,-1.1447,-0.1447
272.7000,-1.1447,-0.1447
272.8000,-1.1447,-0.1447
272.9000,-1.1447,-0.1447
273.0000,-1.1447,-0.1447
273.1000,-1.1447,-0.1447
273.2000,-1.1447,-0.1447
273.3000,-1.1447,-0.1447
273.4000,-1.1447,-0.1447
273.5000,-1.1447,-0.1447
273.6000,-1.1447,-0.1447
273.7000,-1.1447,-0.1447
273.8000,-1.1447,-0.1447
273.9000,-1.1447,-0.1447
274.0000,-1.1447,-0.1447
274.1000,-1.1447,-0.1447
274.2000,-1.1447,-0.1447
274.3000,-1.1447,-0.1447
274.4000,-1.1447,-0.1447
274.5000,-1.1447,-0.1447
274.6000,-1.1447,-0.1447
274.7000,-1.1447,-0.1447
274.8000,-1.1447,-0.1447
274.9000,-1.1447,-0.1447
275.0000,-1.1447,-0.1447
275.1000,-1.1447,-0.1447
275.2000,-1.1447,-0.1447
275.3000,-1.1447,-0.1447
275.4000,-1.1447,-0.1447
275.5000,-1.1447,-0.1447
275.6000,-1.1447,-0.1447
275.7000,-1.1447,-0.1447
275.8000,-1.1447,-0.1447
275.9000,-1.1447,-0.1447
276.0000,-1.1447,-0.1447
276.1000,-1.1447,-0.1447
276.2000,-1.1447,-0.1447
276.3000,-1.1447,-0.1447
276.4000,-1.1447,-0.1447
276.5000,-1.1447,-0.1447
276.6000,-1.1447,-0.1447
276.7000,-1.1447,-0.1447
276.8000,-1.1447,-0.1447
276.9000,-1.1447,-0.1447
277.0000,-1.1447,-0.1447
277.1000,-1.1447,-0.1447
277.2000,-1.1447,-0.1447
277.3000,-1.1447,-0.1447
277.4000,-1.1447,-0.1447
277.5000,-1.1447,-0.1447
277.6000,-1.1447,-0.1447
277.7000,-1.1447,-0.1447
277.8000,-1.1447,-0.1447
277.9000,-1.1447,-0.1447
278.0000,-1.1447,-0.1447
278.1000,-1.1447,-0.1447
278.2000,-1.1447,-0.1447
278.3000,-1.1447,-0.1447
278.4000,-1.1447,-0.1447
278.5000,-1.1447,-0.1447
278.6000,-1.1447,-0.1447
278.7000,-1.1447,-0.1447
278.8000,-1.1447,-0.1447
278.9000,-1.1447,-0.1447
279.0000,-1.1447,-0.1447
279.1000,-1.1447,-0.1447
279.2000,-1.1447,-0.1447
279.3000,-1.1447,-0.1447
279.4000,-1.1447,-0.1447
279.5000,-1.1447,-0.1447
279.6000,-1.1447,-0.1447
279.7000,-1.1447,-0.1447
279.8000,-1.1447,-0.1447
279.9000,-1.1447,-0.1447
280.0000,-1.1447,-0.1447
280.1000,-1.1447,-0.1447
280.2000,-1.1447,-0.1447
280.3000,-1.1447,-0.1447
280.4000,-1.1447,-0.1447
280.5000,-1.1447,-0.1447
280.6000,-1.1447,-0.1447
280.7000,-1.1447,-0.1447
280.8000,-1.1447,-0.1447
280.9000,-1.1447,-0.1447
281.0000,-1.1447,-0.1447
281.1000,-1.1447,-0.1447
281.2000,-1.1447,-0.1447
281.3000,-1.1447,-0.1447
281.4000,-1.1447,-0.1447
281.5000,-1.1447,-0.1447
281.6000,-1.1447,-0.1447
281.7000,-1.1447,-0.1447
281.8000,-1.1447,-0.1447
281.9000,-1.1447,-0.1447
282.0000,-1.1447,-0.1447
282.1000,-1.1447,-0.1447
282.2000,-1.1447,-0.1447
282.3000,-1.1447,-0.1447
282.4000,-1.1447,-0.1447
282.5000,-1.1447,-0.1447
282.6000,-1.1447,-0.1447
282.7000,-1.1447,-0.1447
282.8000,-1.1447,-0.1447
282.9000,-1.1447,-0.1447
283.0000,-1.1447,-0.1447
283.1000,-1.1447,-0.1447
283.2000,-1.1447,-0.1447
283.3000,-1.1447,-0.1447
283.4000,-1.1447,-0.1447
283.5000,-1.1447,-0.1447
283.6000,-1.1447,-0.1447
283.7000,-1.1447,-0.1447
283.8000,-1.1447,-0.1447
283.9000,-1.1447,-0.1447
284.0000,-1.1447,-0.1447
284.1000,-1.1447,-0.1447
284.2000,-1.1447,-0.1447
284.3000,-1.1447,-0.1447
284.4000,-1.1447,-0.1447
284.5000,-1.1447,-0.1447
284.6000,-1.1447,-0.1447
284.7000,-1.1447,-0.1447
284.8000,-1.1447,-0.1447
284.9000,-1.1447,-0.1447
285.0000,-1.1447,-0.1447
285.1000,-1.1447,-0.1447
285.2000,-1.1447,-0.1447
285.3000,-1.1447,-0.1447
285.4000,-1.1447,-0.1447
285.5000,-1.1447,-0.1447
285.6000,-1.1447,-0.1447
285.7000,-1.1447,-0.1447
285.8000,-1.1447,-0.1447
285.9000,-1.1447,-0.1447
286.0000,-1.1447,-0.1447
286.1000,-1.1447,-0.1447
286.2000,-1.1447,-0.1447
286.3000,-1.1447,-0.1447
286.4000,-1.1447,-0.1447
286.5000,-1.1447,-0.1447
286.6000,-1.1447,-0.1447
286.7000,-1.1447,-0.1447
286.8000,-1.1447,-0.1447
286.9000,-1.1447,-0.1447
287.0000,-1.1447,-0.1447
287.1000,-1.1447,-0.1447
287.2000,-1.1447,-0.1447
287.3000,-1.1447,-0.1447
287.4000,-1.1447,-0.1447
287.5000,-1.1447,-0.1447
287.6000,-1.1447,-0.1447
287.7000,-1.1447,-0.1447
287.8000,-1.1447,-0.1447
287.9000,-1.1447,-0.1447
288.0000,-1.1447,-0.1447
288.1000,-1.1447,-0.1447
288.2000,-1.1447,-0.1447
288.3000,-1.1447,-0.1447
288.4000,-1.1447,-0.1447
288.5000,-1.1447,-0.1447
288.6000,-1.1447,-0.1447
288.7000,-1.1447,-0.1447
288.8000,-1.1447,-0.1447
288.9000,-1.1447,-0.1447
289.0000,-1.1447,-0.1447
289.1000,-1.1447,-0.1447
289.2000,-1.1447,-0.1447
289.3000,-1.1447,-0.1447
289.4000,-1.1447,-0.1447
289.5000,-1.1447,-0.1447
289.6000,-1.1447,-0.1447
289.7000,-1.1447,-0.1447
289.8000,-1.1447,-0.1447
289.9000,-1.1447,-0.1447
290.0000,-1.1447,-0.1447
290.1000,-1.1447,-0.1447
290.2000,-1.1447,-0.1447
290.3000,-1.1447,-0.1447
290.4000,-1.1447,-0.1447
290.5000,-1.1447,-0.1447
290.6000,-1.1447,-0.1447
290.7000,-1.1447,-0.1447
290.8000,-1.1447,-0.1447
290.9000,-1.1447,-0.1447
291.0000,-1.1447,-0.1447
291.1000,-1.1447,-0.1447
291.2000,-1.1447,-0.1447
291.3000,-1.1447,-0.1447
291.4000,-1.1447,-0.1447
291.5000,-1.1447,-0.1447
291.6000,-1.1447,-0.1447
291.7000,-1.1447,-0.1447
291.8000,-1.1447,-0.1447
291.9000,-1.1447,-0.1447
292.0000,-1.1447,-0.1447
292.1000,-1.1447,-0.1447
292.2000,-1.1447,-0.1447
292.3000,-1.1447,-0.1447
292.4000,-1.1447,-0.1447
292.5000,-1.1447,-0.1447
292.6000,-1.1447,-0.1447
292.7000,-1.1447,-0.1447
292.8000,-1.1447,-0.1447
292.9000,-1.1447,-0.1447
293.0000,-1.1447,-0.1447
293.1000,-1.1447,-0.1447
293.2000,-1.1447,-0.1447
293.3000,-1.1447,-0.1447
293.4000,-1.1447,-0.1447
293.5000,-1.1447,-0.1447
293.6000,-1.1447,-0.1447
293.7000,-1.1447,-0.1447
293.8000,-1.1447,-0.1447
293.9000,-1.1447,-0.1447
294.0000,-1.1447,-0.1447
294.1000,-1.1447,-0.1447
294.2000,-1.1447,-0.1447
294.3000,-1.1447,-0.1447
294.4000,-1.1447,-0.1447
294.5000,-1.1447,-0.1447
294.6000,-1.1447,-0.1447
294.7000,-1.1447,-0.1447
294.8000,-1.1447,-0.1447
294.9000,-1.1447,-0.1447
295.0000,-1.1447,-0.1447
295.1000,-1.1447,-0.1447
295.2000,-1.1447,-0.1447
295.3000,-1.1447,-0.1447
295.4000,-1.1447,-0.1447
295.5000,-1.1447,-0.1447
295.6000,-1.1447,-0.1447
295.7000,-1.1447,-0.1447
295.8000,-1.1447,-0.1447
295.9000,-1.1447,-0.1447
296.0000,-1.1447,-0.1447
296.1000,-1.1447,-0.1447
296.2000,-1.1447,-0.1447
296.3000,-1.1447,-0.1447
296.4000,-1.1447,-0.1447
296.5000,-1.1447,-0.1447
296.6000,-1.1447,-0.1447
296.7000,-1.1447,-0.1447
296.8000,-1.1447,-0.1447
296.9000,-1.1447,-0.1447
297.0000,-1.1447,-0.1447
297.1000,-1.1447,-0.1447
297.2000,-1.1447,-0.1447
297.3000,-1.1447,-0.1447
297.4000,-1.1447,-0.1447
297.5000,-1.1447,-0.1447
297.6000,-1.1447,-0.1447
297.7000,-1.1447,-0.1447
297.8000,-1.1447,-0.1447
297.9000,-1.1447,-0.1447
298.0000,-1.1447,-0.1447
298.1000,-1.1447,-0.1447
298.2000,-1.1447,-0.1447
298.3000,-1.1447,-0.1447
298.4000,-1.1447,-0.1447
298.5000,-1.1447,-0.1447
298.6000,-1.1447,-0.1447
298.7000,-1.1447,-0.1447
298.8000,-1.1447,-0.1447
298.9000,-1.1447,-0.1447
299.0000,-1.1447,-0.1447
299.1000,-1.1447,-0.1447
299.2000,-1.1447,-0.1447
299.3000,-1.1447,-0.1447
299.4000,-1.1447,-0.1447
299.5000,-1.1447,-0.1447
299.6000,-1.1447,-0.1447
299.7000,-1.1447,-0.1447
299.8000,-1.1447,-0.1447
299.9000,-1.1447,-0.1447
300.0000,-1.1447,-0.1447
300.1000,-1.1447,-0.1447
300.2000,-1.1447,-0.1447
300.3000,-1.1447,-0.1447
300.4000,-1.1447,-0.1447
300.5000,-1.1447,-0.1447
300.6000,-1.1447,-0.1447
300.7000,-1.1447,-0.1447
300.8000,-1.1447,-0.1447
300.9000,-1.1447,-0.1447
301.0000,-1.1447,-0.1447
301.1000,-1.1447,-0.1447
301.2000,-1.1447,-0.1447
301.3000,-1.1447,-0.1447
301.4000,-1.1447,-0.1447
301.5000,-1.1447,-0.1447
301.6000,-1.1447,-0.1447
301.7000,-1.1447,-0.1447
301.8000,-1.1447,-0.1447
301.9000,-1.1447,-0.1447
302.0000,-1.1447,-0.1447
302.1000,-1.1447,-0.1447
302.2000,-1.1447,-0.1447
302.3000,-1.1447,-0.1447
302.4000,-1.1447,-0.1447
302.5000,-1.1447,-0.1447
302.6000,-1.1447,-0.1447
302.7000,-1.1447,-0.1447
302.8000,-1.1447,-0.1447
302.9000,-1.1447,-0.1447
303.0000,-1.1447,-0.1447
303.1000,-1.1447,-0.1447
303.2000,-1.1447,-0.1447
303.3000,-1.1447,-0.1447
303.4000,-1.1447,-0.1447
303.5000,-1.1447,-0.1447
303.6000,-1.1447,-0.1447
303.7000,-1.1447,-0.1447
303.8000,-1.1447,-0.1447
303.9000,-1.1447,-0.1447
304.0000,-1.1447,-0.1447
304.1000,-1.1447,-0.1447
304.2000,-1.1447,-0.1447
304.3000,-1.1447,-0.1447
304.4000,-1.1447,-0.1447
304.5000,-1.1447,-0.1447
304.6000,-1.1447,-0.1447
304.7000,-1.1447,-0.1447
304.8000,-1.1447,-0.1447
304.9000,-1.1447,-0.1447
305.0000,-1.1447,-0.1447
305.1000,-1.1447,-0.1447
305.2000,-1.1447,-0.1447
305.3000,-1.1447,-0.1447
305.4000,-1.1447,-0.1447
305.5000,-1.1447,-0.1447
305.6000,-1.1447,-0.1447
305.7000,-1.1447,-0.1447
305.8000,-1.1447,-0.1447
305.9000,-1.1447,-0.1447
306.0000,-1.1447,-0.1447
306.1000,-1.1447,-0.1447
306.2000,-1.1447,-0.1447
306.3000,-1.1447,-0.1447
306.4000,-1.1447,-0.1447
306.5000,-1.1447,-0.1447
306.6000,-1.1447,-0.1447
306.7000,-1.1447,-0.1447
306.8000,-1.1447,-0.1447
306.9000,-1.1447,-0.1447
307.0000,-1.1447,-0.1447
307.1000,-1.1447,-0.1447
307.2000,-1.1447,-0.1447
307.3000,-1.1447,-0.1447
307.4000,-1.1447,-0.1447
307.5000,-1.1447,-0.1447
307.6000,-1.1447,-0.1447
307.7000,-1.1447,-0.1447
307.8000,-1.1447,-0.1447
307.9000,-1.1447,-0.1447
308.0000,-1.1447,-0.1447
308.1000,-1.1447,-0.1447
308.2000,-1.1447,-0.1447
308.3000,-1.1447,-0.1447
308.4000,-1.1447,-0.1447
308.5000,-1.1447,-0.1447
308.6000,-1.1447,-0.1447
308.7000,-1.1447,-0.1447
308.8000,-1.1447,-0.1447
308.9000,-1.1447,-0.1447
309.0000,-1.1447,-0.1447
309.1000,-1.1447,-0.1447
309.2000,-1.1447,-0.1447
309.3000,-1.1447,-0.1447
309.4000,-1.1447,-0.1447
309.5000,-1.1447,-0.1447
309.6000,-1.1447,-0.1447
309.7000,-1.1447,-0.1447
309.8000,-1.1447,-0.1447
309.9000,-1.1447,-0.1447
310.0000,-1.1447,-0.1447
310.1000,-1.1447,-0.1447
310.2000,-1.1447,-0.1447
310.3000,-1.1447,-0.1447
310.4000,-1.1447,-0.1447
310.5000,-1.1447,-0.1447
310.6000,-1.1447,-0.1447
310.7000,-1.1447,-0.1447
310.8000,-1.1447,-0.1447
310.9000,-1.1447,-0.1447
311.0000,-1.1447,-0.1447
311.1000,-1.1447,-0.1447
311.2000,-1.1447,-0.1447
311.3000,-1.1447,-0.1447
311.4000,-1.1447,-0.1447
311.5000,-1.1447,-0.1447
311.6000,-1.1447,-0.1447
311.7000,-1.1447,-0.1447
311.8000,-1.1447,-0.1447
311.9000,-1.1447,-0.1447
312.0000,-1.1447,-0.1447
312.1000,-1.1447,-0.1447
312.2000,-1.1447,-0.1447
312.3000,-1.1447,-0.1447
312.4000,-1.1447,-0.1447
312.5000,-1.1447,-0.1447
312.6000,-1.1447,-0.1447
312.7000,-1.1447,-0.1447
312.8000,-1.1447,-0.1447
312.9000,-1.1447,-0.1447
313.0000,-1.1447,-0.1447
313.1000,-1.1447,-0.1447
313.2000,-1.1447,-0.1447
313.3000,-1.1447,-0.1447
313.4000,-1.1447,-0.1447
313.5000,-1.1447,-0.1447
313.6000,-1.1447,-0.1447
313.7000,-1.1447,-0.1447
313.8000,-1.1447,-0.1447
313.9000,-1.1447,-0.1447
314.0000,-1.1447,-0.1447
314.1000,-1.1447,-0.1447
314.2000,-1.1447,-0.1447
314.3000,-1.1447,-0.1447
314.4000,-1.1447,-0.1447
314.5000,-1.1447,-0.1447
314.6000,-1.1447,-0.1447
314.7000,-1.1447,-0.1447
314.8000,-1.1447,-0.1447
314.9000,-1.1447,-0.1447
315.0000,-1.1447,-0.1447
315.1000,-1.1447,-0.1447
315.2000,-1.1447,-0.1447
315.3000,-1.1447,-0.1447
315.4000,-1.1447,-0.1447
315.5000,-1.1447,-0.1447
315.6000,-1.1447,-0.1447
315.7000,-1.1447,-0.1447
315.8000,-1.1447,-0.1447
315.9000,-1.1447,-0.1447
316.0000,-1.1447,-0.1447
316.1000,-1.1447,-0.1447
316.2000,-1.1447,-0.1447
316.3000,-1.1447,-0.1447
316.4000,-1.1447,-0.1447
316.5000,-1.1447,-0.1447
316.6000,-1.1447,-0.1447
316.7000,-1.1447,-0.1447
316.8000,-1.1447,-0.1447
316.9000,-1.1447,-0.1447
317.0000,-1.1447,-0.1447
317.1000,-1.1447,-0.1447
317.2000,-1.1447,-0.1447
317.3000,-1.1447,-0.1447
317.4000,-1.1447,-0.1447
317.5000,-1.1447,-0.1447
317.6000,-1.1447,-0.1447
317.7000,-1.1447,-0.1447
317.8000,-1.1447,-0.1447
317.9000,-1.1447,-0.1447
318.0000,-1.1447,-0.1447
318.1000,-1.1447,-0.1447
318.2000,-1.1447,-0.1447
318.3000,-1.1447,-0.1447
318.4000,-1.1447,-0.1447
318.5000,-1.1447,-0.1447
318.6000,-1.1447,-0.1447
318.7000,-1.1447,-0.1447
318.8000,-1.1447,-0.1447
318.9000,-1.1447,-0.1447
319.0000,-1.1447,-0.1447
319.1000,-1.1447,-0.1447
319.2000,-1.1447,-0.1447
319.3000,-1.1447,-0.1447
319.4000,-1.1447,-0.1447
319.5000,-1.1447,-0.1447
319.6000,-1.1447,-0.1447
319.7000,-1.1447,-0.1447
319.8000,-1.1447,-0.1447
319.9000,-1.1447,-0.1447
320.0000,-1.1447,-0.1447
320.1000,-1.1447,-0.1447
320.2000,-1.1447,-0.1447
320.3000,-1.1447,-0.1447
320.4000,-1.1447,-0.1447
320.5000,-1.1447,-0.1447
320.6000,-1.1447,-0.1447
320.7000,-1.1447,-0.1447
320.8000,-1.1447,-0.1447
320.9000,-1.1447,-0.1447
321.0000,-1.1447,-0.1447
321.1000,-1.1447,-0.1447
321.2000,-1.1447,-0.1447
321.3000,-1.1447,-0.1447
321.4000,-1.1447,-0.1447
321.5000,-1.1447,-0.1447
321.6000,-1.1447,-0.1447
321.7000,-1.1447,-0.1447
321.8000,-1.1447,-0.1447
321.9000,-1.1447,-0.1447
322.0000,-1.1447,-0.1447
322.1000,-1.1447,-0.1447
322.2000,-1.1447,-0.1447
322.3000,-1.1447,-0.1447
322.4000,-1.1447,-0.1447
322.5000,-1.1447,-0.1447
322.6000,-1.1447,-0.1447
322.7000,-1.1447,-0.1447
322.8000,-1.1447,-0.1447
322.9000,-1.1447,-0.1447
323.0000,-1.1447,-0.1447
323.1000,-1.1447,-0.1447
323.2000,-1.1447,-0.1447
323.3000,-1.1447,-0.1447
323.4000,-1.1447,-0.1447
323.5000,-1.1447,-0.1447
323.6000,-1.1447,-0.1447
323.7000,-1.1447,-0.1447
323.8000,-1.1447,-0.1447
323.9000,-1.1447,-0.1447
324.0000,-1.1447,-0.1447
324.1000,-1.1447,-0.1447
324.2000,-1.1447,-0.1447
324.3000,-1.1447,-0.1447
324.4000,-1.1447,-0.1447
324.5000,-1.1447,-0.1447
324.6000,-1.1447,-0.1447
324.7000,-1.1447,-0.1447
324.8000,-1.1447,-0.1447
324.9000,-1.1447,-0.1447
325.0000,-1.1447,-0.1447
325.1000,-1.1447,-0.1447
325.2000,-1.1447,-0.1447
325.3000,-1.1447,-0.1447
325.4000,-1.1447,-0.1447
325.5000,-1.1447,-0.1447
325.6000,-1.1447,-0.1447
325.7000,-1.1447,-0.1447
325.8000,-1.1447,-0.1447
325.9000,-1.1447,-0.1447
326.0000,-1.1447,-0.1447
326.1000,-1.1447,-0.1447
326.2000,-1.1447,-0.1447
326.3000,-1.1447,-0.1447
326.4000,-1.1447,-0.1447
326.5000,-1.1447,-0.1447
326.6000,-1.1447,-0.1447
326.7000,-1.1447,-0.1447
326.8000,-1.1447,-0.1447
326.9000,-1.1447,-0.1447
327.0000,-1.1447,-0.1447
327.1000,-1.1447,-0.1447
327.2000,-1.1447,-0.1447
327.3000,-1.1447,-0.1447
327.4000,-1.1447,-0.1447
327.5000,-1.1447,-0.1447
327.6000,-1.1447,-0.1447
327.7000,-1.1447,-0.1447
327.8000,-1.1447,-0.1447
327.9000,-1.1447,-0.1447
328.0000,-1.1447,-0.1447
328.1000,-1.1447,-0.1447
328.2000,-1.1447,-0.1447
328.3000,-1.1447,-0.1447
328.4000,-1.1447,-0.1447
328.5000,-1.1447,-0.1447
328.6000,-1.1447,-0.1447
328.7000,-1.1447,-0.1447
328.8000,-1.1447,-0.1447
328.9000,-1.1447,-0.1447
329.0000,-1.1447,-0.1447
329.1000,-1.1447,-0.1447
329.2000,-1.1447,-0.1447
329.3000,-1.1447,-0.1447
329.4000,-1.1447,-0.1447
329.5000,-1.1447,-0.1447
329.6000,-1.1447,-0.1447
